"last_name, first_name",player_id,team_name_alt,pitch_type,pitch_name,run_value_per_100,run_value,pitches,pitch_usage,pa,ba,slg,woba,whiff_percent,k_percent,put_away,est_ba,est_slg,est_woba,hard_hit_percent
"Silseth, Chase",681217,TEX,SI,Sinker,-2.9,-4,133,13.4,32,0.481,0.704,0.537,9.8,3.1,8.3,0.348,0.636,0.453,48.1
"Yarbrough, Ryan",642232,NYY,SI,Sinker,1.2,1,119,13.1,32,0.31,0.448,0.391,3.3,6.3,10.0,0.314,0.364,0.333,22.2
"Junis, Jakob",596001,TEX,FF,4-Seam Fastball,-1.7,-2,147,19.5,32,0.4,0.56,0.48,26.2,18.8,19.4,0.306,0.459,0.408,26.3
"Kochanowicz, Jack",686799,LAA,SL,Slider,0.7,1,180,16.3,32,0.08,0.08,0.194,37.5,21.9,20.0,0.239,0.387,0.348,36.8
"Winn, Cole",668390,TEX,FS,Split-Finger,-2.2,-3,113,14.4,32,0.344,0.563,0.388,33.3,28.1,26.5,0.268,0.482,0.318,39.1
"Coulombe, Danny",543056,BOS,SI,Sinker,-0.7,-1,114,29.6,32,0.36,0.36,0.406,10.4,0.0,0.0,0.347,0.431,0.418,40.0
"Cuas, Jose",621016,KC,SI,Sinker,-0.7,-1,125,33.4,32,0.444,0.556,0.458,10.9,6.3,10.5,0.346,0.442,0.39,42.3
"Meyer, Max",676974,MIA,CH,Changeup,0.1,0,183,10.2,32,0.276,0.345,0.3,33.8,15.6,14.3,0.315,0.433,0.348,40.0
"Scholtens, Jesse",669947,TB,FS,Split-Finger,-1.9,-2,100,13.8,32,0.355,0.548,0.377,14.8,6.3,5.6,0.323,0.461,0.344,30.0
"Mederos, Victor",682989,ATL,FF,4-Seam Fastball,2.9,3,118,23.5,32,0.148,0.148,0.184,24.1,18.8,14.3,0.171,0.201,0.215,34.8
"McCullers Jr., Lance",621121,MIL,CU,Curveball,-1.4,-2,116,14.6,32,0.214,0.429,0.323,45.6,43.8,21.9,0.171,0.338,0.276,64.3
"Vásquez, Randy",681190,SD,ST,Sweeper,-1.4,-1,110,5.4,32,0.345,0.552,0.394,14.3,9.4,6.0,0.363,0.703,0.452,40.7
"Rolison, Ryan",669020,CHC,CU,Curveball,-2.4,-4,151,17.4,32,0.333,0.667,0.439,24.6,28.1,20.0,0.279,0.538,0.368,47.6
"Morgan, Eli",669212,KC,CH,Changeup,0.8,1,112,33.0,32,0.207,0.414,0.303,17.5,15.6,12.2,0.258,0.396,0.318,20.8
"Kolek, Stephen",663568,KC,CH,Changeup,0.7,1,100,11.9,32,0.3,0.3,0.297,16.0,15.6,16.7,0.322,0.419,0.345,24.0
"Peralta, Wandy",593974,SD,SL,Slider,-1.1,-2,171,15.3,32,0.269,0.5,0.385,26.4,18.8,13.0,0.22,0.33,0.313,19.0
"Jameson, Drey",686753,AZ,SL,Slider,0.6,1,104,34.0,32,0.3,0.467,0.353,41.2,25.0,25.8,0.29,0.428,0.331,27.3
"Cameron, Noah",702070,KC,SI,Sinker,-2.6,-3,118,4.5,32,0.423,0.654,0.503,7.5,6.3,13.3,0.316,0.502,0.405,36.0
"Ferrer, José A.",678606,SEA,SL,Slider,-3.2,-4,123,12.4,32,0.357,0.429,0.41,28.8,21.9,13.5,0.239,0.313,0.283,27.3
"Sheehan, Emmet",686218,LAD,CU,Curveball,0.9,2,205,11.5,32,0.179,0.25,0.25,24.6,18.8,16.7,0.193,0.222,0.246,13.6
"Valdez, Framber",664285,DET,FF,4-Seam Fastball,-0.8,-1,96,3.7,32,0.192,0.192,0.272,20.4,28.1,15.8,0.164,0.2,0.259,11.8
"Painter, Andrew",691725,PHI,CU,Curveball,1.0,1,118,6.3,32,0.179,0.25,0.256,25.4,25.0,14.5,0.16,0.275,0.229,28.6
"Madden, Ty",680744,DET,FC,Cutter,2.9,4,124,19.2,32,0.138,0.241,0.213,38.1,28.1,31.0,0.187,0.303,0.256,20.0
"Murphy, Chris",669684,CWS,CU,Curveball,1.9,2,121,22.6,31,0.107,0.107,0.184,34.0,35.5,25.6,0.132,0.144,0.178,5.9
"Zeferjahn, Ryan",666171,CHC,SL,Slider,0.1,0,114,9.7,31,0.24,0.32,0.361,19.6,12.9,16.0,0.22,0.289,0.314,38.1
"Lee, Dylan",669276,ATL,CH,Changeup,0.4,1,155,15.6,31,0.161,0.29,0.221,43.9,29.0,20.0,0.17,0.292,0.197,9.1
"Warren, Will",701542,NYY,CU,Curveball,-2.0,-3,128,5.3,31,0.333,0.533,0.382,30.8,35.5,17.2,0.253,0.401,0.293,26.3
"Cleavinger, Garrett",664076,TB,ST,Sweeper,-1.3,-1,91,12.4,31,0.308,0.5,0.313,29.4,35.5,26.8,0.197,0.369,0.259,21.1
"Cabrera, Edward",665795,CHC,SL,Slider,-0.6,-1,150,11.7,31,0.207,0.31,0.232,45.3,29.0,15.0,0.197,0.297,0.223,23.8
"Kelly, Zack",677161,BOS,FC,Cutter,1.3,2,124,43.8,31,0.259,0.407,0.34,21.2,16.1,38.5,0.374,0.628,0.462,54.5
"Bassitt, Chris",605135,BAL,FF,4-Seam Fastball,-4.1,-5,122,7.9,31,0.345,0.655,0.442,21.9,16.1,10.9,0.319,0.602,0.408,25.0
"Alexander, Jason",669920,HOU,CH,Changeup,2.0,2,105,35.1,31,0.167,0.267,0.203,29.4,22.6,18.4,0.257,0.34,0.274,17.4
"Sears, JP",676664,SD,CH,Changeup,-3.4,-4,110,20.8,31,0.321,0.5,0.4,24.5,12.9,21.1,0.371,0.545,0.426,54.2
"Kahnle, Tommy",592454,BOS,CH,Changeup,-3.2,-3,106,63.1,31,0.357,0.679,0.463,20.3,16.1,14.3,0.281,0.527,0.376,60.9
"Sanmartin, Reiver",665665,SF,SI,Sinker,2.3,3,122,36.7,31,0.25,0.429,0.347,18.2,9.7,20.0,0.347,0.466,0.374,42.3
"Holton, Tyler",663947,DET,FF,4-Seam Fastball,-0.1,0,136,12.6,31,0.292,0.333,0.373,14.5,19.4,16.7,0.279,0.37,0.376,27.8
"Banks, Tanner",621383,PHI,ST,Sweeper,-0.6,-1,127,23.0,31,0.345,0.483,0.382,24.6,19.4,14.3,0.264,0.359,0.296,26.1
"Barco, Hunter",682995,PIT,FF,4-Seam Fastball,-1.7,-2,130,37.0,31,0.37,0.63,0.463,15.1,19.4,15.0,0.336,0.588,0.432,52.4
"Sabrowski, Erik",681870,CLE,SL,Slider,4.1,4,106,14.6,31,0.129,0.161,0.127,50.0,45.2,41.2,0.135,0.203,0.145,23.5
"Scholtens, Jesse",669947,TB,FF,4-Seam Fastball,-1.2,-2,156,21.6,31,0.208,0.5,0.385,26.8,35.5,18.6,0.164,0.405,0.341,30.8
"Anderson, Shaun",641312,LAA,SL,Slider,-3.6,-3,94,26.8,31,0.435,0.609,0.542,27.9,16.1,33.3,0.358,0.6,0.476,42.1
"Natera Jr., Samy",696519,LAA,SL,Slider,-0.8,-1,112,19.3,31,0.148,0.296,0.253,56.3,51.6,31.4,0.09,0.142,0.177,18.2
"Kremer, Dean",665152,MIN,CU,Curveball,-0.8,-1,161,13.4,31,0.222,0.481,0.347,26.3,0.0,0.0,0.274,0.529,0.386,37.0
"Glasnow, Tyler",607192,LAD,SL,Slider,2.6,4,154,17.7,31,0.167,0.2,0.179,37.8,25.8,22.9,0.195,0.312,0.232,31.8
"Ahlstrom, Robby",695239,TEX,CH,Changeup,-1.6,-2,98,15.6,31,0.258,0.548,0.337,21.6,19.4,17.6,0.354,0.549,0.387,28.0
"Chapman, Aroldis",547973,BOS,SL,Slider,2.3,3,141,17.9,31,0.133,0.167,0.179,46.9,51.6,38.1,0.114,0.157,0.136,14.3
"Dobbins, Hunter",690928,STL,SL,Slider,1.0,2,158,17.0,31,0.172,0.379,0.26,21.5,19.4,15.8,0.257,0.436,0.32,34.8
"Bummer, Aaron",607481,KC,SI,Sinker,-2.6,-3,127,38.7,31,0.4,0.8,0.544,11.5,12.9,22.2,0.285,0.493,0.402,57.1
"Milner, Hoby",571948,SEA,FF,4-Seam Fastball,-0.8,-1,87,14.2,31,0.259,0.37,0.327,11.5,16.1,10.2,0.225,0.301,0.289,36.4
"Early, Connelly",813349,BOS,SL,Slider,0.5,1,123,8.0,31,0.2,0.52,0.393,28.6,9.7,18.8,0.256,0.442,0.366,43.5
"Black, Mason",696131,KC,ST,Sweeper,1.3,1,113,20.3,31,0.2,0.333,0.244,16.3,16.1,15.6,0.247,0.491,0.324,44.0
"Mears, Nick",683232,KC,FF,4-Seam Fastball,1.8,2,125,36.7,31,0.167,0.208,0.263,9.3,9.7,8.6,0.303,0.418,0.376,45.5
"Brieske, Beau",689225,DET,FF,4-Seam Fastball,-4.4,-5,107,47.6,31,0.346,0.692,0.481,20.3,16.1,15.2,0.281,0.522,0.401,71.4
"Legumina, Casey",668984,TB,CH,Changeup,0.8,1,114,11.3,30,0.179,0.286,0.238,12.3,13.3,10.8,0.214,0.257,0.229,44.0
"Weissert, Greg",669711,BOS,CH,Changeup,-1.0,-1,117,12.8,30,0.296,0.407,0.347,47.8,40.0,18.5,0.197,0.265,0.25,26.7
"Matz, Steven",571927,TB,CU,Curveball,1.3,2,154,12.3,30,0.172,0.31,0.198,20.8,20.0,21.4,0.23,0.35,0.24,37.5
"Paddack, Chris",663978,TEX,FC,Cutter,-2.6,-3,133,13.1,30,0.28,0.68,0.485,23.4,10.0,12.5,0.25,0.495,0.366,47.8
"Leiter, Jack",683004,TEX,SI,Sinker,-1.2,-1,102,7.3,30,0.346,0.462,0.4,5.9,6.7,14.3,0.327,0.457,0.385,37.5
"deGrom, Jacob",594798,TEX,CU,Curveball,-1.0,-1,154,6.2,30,0.267,0.467,0.313,40.3,36.7,34.4,0.259,0.427,0.292,47.4
"Latz, Jacob",656641,TEX,SL,Slider,-0.7,-1,179,17.9,30,0.241,0.517,0.33,43.5,30.0,18.8,0.244,0.468,0.316,40.0
"Eisert, Brandon",685126,PIT,CH,Changeup,-2.1,-3,135,19.2,30,0.345,0.448,0.358,32.1,33.3,19.2,0.278,0.391,0.303,52.6
"Bowlan, Jonathan",680742,PHI,SI,Sinker,-1.4,-1,107,11.5,30,0.37,0.37,0.445,5.6,6.7,22.2,0.386,0.442,0.398,32.0
"Gordon, Tanner",685299,COL,CU,Curveball,-3.8,-4,117,8.2,30,0.321,0.679,0.438,21.6,26.7,19.0,0.182,0.37,0.264,30.0
"Granillo, Andre",701552,WSH,SL,Slider,-1.7,-2,118,59.6,30,0.321,0.571,0.402,12.2,10.0,12.0,0.297,0.454,0.348,32.0
"Palmquist, Carson",687223,WSH,SI,Sinker,-0.9,-1,102,32.6,30,0.44,0.56,0.474,7.0,6.7,13.3,0.305,0.378,0.35,33.3
"Hill, Jaden",677955,COL,CH,Changeup,2.0,3,124,20.3,30,0.172,0.207,0.185,43.1,30.0,23.7,0.181,0.227,0.194,20.0
"Erceg, Lucas",668674,KC,CH,Changeup,-6.1,-7,113,13.7,30,0.542,1.0,0.64,19.6,0.0,0.0,0.436,0.629,0.488,36.0
"Milner, Hoby",571948,SEA,CH,Changeup,-0.8,-1,104,16.9,30,0.296,0.407,0.323,18.0,13.3,12.5,0.353,0.523,0.387,37.5
"Waguespack, Jacob",621097,DET,CH,Changeup,1.9,2,106,19.1,30,0.069,0.069,0.124,41.7,40.0,25.0,0.091,0.105,0.084,5.6
"Smith, Burch",572143,DET,FF,4-Seam Fastball,0.0,0,125,43.6,30,0.231,0.5,0.358,23.7,36.7,26.8,0.171,0.33,0.277,46.7
"Skubal, Tarik",669373,LAD,CU,Curveball,0.1,0,103,4.9,30,0.107,0.25,0.185,40.9,46.7,37.8,0.127,0.276,0.203,28.6
"Santana, Dennis",642701,AZ,CH,Changeup,-2.6,-3,122,14.4,30,0.241,0.586,0.385,28.3,20.0,14.0,0.282,0.495,0.344,39.1
"Woodruff, Brandon",605540,MIL,CH,Changeup,2.6,3,136,21.3,30,0.133,0.167,0.132,38.2,36.7,25.6,0.171,0.24,0.177,15.8
"Taillon, Jameson",592791,TOR,CU,Curveball,-0.7,-1,159,11.0,30,0.208,0.333,0.325,24.5,6.7,5.4,0.303,0.574,0.436,54.5
"Perkins, Jack",678022,ATH,SI,Sinker,-5.4,-5,85,4.7,30,0.36,0.76,0.538,15.6,3.3,14.3,0.242,0.415,0.35,29.2
"Hartlieb, Geoff",664129,ATH,FF,4-Seam Fastball,-0.1,0,107,34.7,30,0.273,0.364,0.367,12.8,10.0,10.0,0.286,0.41,0.381,40.0
"Barnett, Mason",686930,ATH,SL,Slider,0.7,1,145,19.5,30,0.231,0.423,0.333,28.2,26.7,23.5,0.225,0.373,0.314,55.6
"Teng, Kai-Wei",678906,HOU,CH,Changeup,-2.9,-4,125,9.9,30,0.31,0.483,0.353,26.3,13.3,10.0,0.37,0.551,0.407,44.0
"Bigge, Hunter",685801,TB,SL,Slider,-1.3,-2,131,41.1,30,0.261,0.478,0.408,36.2,20.0,14.0,0.271,0.389,0.356,38.9
"Lange, Alex",656638,KC,FC,Cutter,-2.4,-3,131,12.7,29,0.304,0.609,0.448,14.3,3.4,6.3,0.298,0.502,0.414,27.3
"Strzelecki, Peter",657265,STL,SI,Sinker,-2.3,-2,99,39.4,29,0.375,0.583,0.438,6.8,3.4,7.1,0.287,0.443,0.381,45.8
"Bubic, Kris",663460,KC,SI,Sinker,2.8,3,103,12.7,29,0.208,0.25,0.288,8.2,0.0,0.0,0.283,0.347,0.348,50.0
"Sulser, Cole",642121,TB,FC,Cutter,0.9,1,100,12.2,29,0.296,0.333,0.295,22.6,6.9,22.2,0.346,0.43,0.351,34.6
"Tong, Jonah",804636,NYM,FF,4-Seam Fastball,-1.2,-1,112,40.9,29,0.261,0.391,0.431,23.5,13.8,13.3,0.233,0.402,0.36,10.5
"Hall, DL",669084,MIL,CH,Changeup,-1.9,-3,135,16.1,29,0.259,0.519,0.384,39.3,31.0,22.5,0.204,0.325,0.258,33.3
"Rivera, Eduardo",700842,BOS,FF,4-Seam Fastball,1.6,2,114,54.3,29,0.208,0.292,0.3,21.8,17.2,14.3,0.206,0.271,0.292,52.6
"Zuber, Tyler",676604,MIA,SL,Slider,-5.0,-5,106,17.6,29,0.536,0.821,0.59,30.2,20.7,20.7,0.366,0.575,0.415,45.5
"Warren, Austin",681810,NYM,CU,Curveball,-6.5,-4,62,7.6,29,0.308,0.538,0.395,25.0,24.1,15.6,0.295,0.453,0.359,36.8
"Duarte, Daniel",650960,NYM,ST,Sweeper,2.3,3,117,25.9,29,0.077,0.192,0.172,35.5,51.7,23.1,0.067,0.176,0.164,18.2
"Sanmartin, Reiver",665665,SF,CH,Changeup,1.5,1,91,27.4,29,0.214,0.286,0.234,21.6,17.2,17.9,0.225,0.292,0.24,30.4
"Gibson, Cade",806188,MIA,SL,Slider,0.9,1,125,16.1,29,0.167,0.292,0.275,24.1,6.9,8.3,0.287,0.42,0.345,37.5
"Phillips, Evan",623465,LAD,ST,Sweeper,0.2,0,132,37.0,29,0.077,0.308,0.186,30.2,34.5,15.6,0.195,0.485,0.311,47.1
"Abel, Mick",690953,MIN,FF,4-Seam Fastball,-0.3,-1,153,42.9,29,0.391,0.522,0.46,33.8,24.1,15.9,0.337,0.651,0.477,50.0
"Bolton, Cody",675989,HOU,FF,4-Seam Fastball,-1.9,-2,111,28.4,29,0.333,0.429,0.425,25.0,34.5,21.7,0.265,0.503,0.418,50.0
"Backhus, Kyle",679775,PHI,ST,Sweeper,-0.1,0,121,34.2,29,0.185,0.519,0.291,35.3,31.0,22.5,0.139,0.273,0.193,21.1
"Stewart, Brock",592779,LAD,FF,4-Seam Fastball,2.0,2,115,35.8,29,0.111,0.37,0.229,37.9,41.4,34.3,0.097,0.212,0.17,20.0
"Canning, Griffin",656288,SD,CU,Curveball,0.6,1,120,8.6,29,0.192,0.308,0.266,30.4,27.6,21.1,0.222,0.329,0.285,16.7
"Pecko, Ethan",814490,HOU,SI,Sinker,4.2,4,92,22.1,29,0.13,0.13,0.246,21.6,13.8,22.2,0.224,0.292,0.326,47.4
"Gibson, Trey",694346,BAL,FF,4-Seam Fastball,-0.8,-1,119,19.2,29,0.304,0.348,0.374,23.4,31.0,30.0,0.207,0.316,0.322,42.9
"Povich, Cade",700249,BAL,CU,Curveball,1.2,1,124,23.0,29,0.16,0.2,0.233,38.8,31.0,18.8,0.16,0.212,0.237,18.8
"Miller, Bryce",682243,SEA,ST,Sweeper,2.1,2,108,6.7,29,0.138,0.138,0.124,24.4,31.0,17.0,0.219,0.29,0.221,10.0
"Alvarado, Elvis",665660,ATH,SI,Sinker,-1.0,-1,112,13.2,29,0.333,0.481,0.407,14.5,3.4,11.1,0.247,0.463,0.33,61.5
"Nunez, Anthony",689296,BAL,SI,Sinker,-2.7,-3,112,12.5,29,0.458,0.667,0.555,14.8,6.9,18.2,0.34,0.602,0.452,40.9
"Kranick, Max",668820,WSH,SL,Slider,-0.2,0,97,28.5,29,0.333,0.407,0.352,21.6,10.3,13.0,0.292,0.355,0.31,20.8
"Herget, Jimmy",623474,COL,FF,4-Seam Fastball,-1.2,-1,73,8.8,29,0.13,0.261,0.276,21.1,37.9,18.3,0.151,0.323,0.303,58.3
"Estrada, Lazaro",681751,TOR,FF,4-Seam Fastball,-0.6,-1,101,44.3,29,0.2,0.35,0.355,22.7,20.7,17.6,0.221,0.32,0.37,53.3
"De Jesus, Enmanuel",646241,DET,SI,Sinker,0.8,1,90,13.5,29,0.333,0.444,0.364,4.4,6.9,22.2,0.261,0.307,0.279,40.0
"Arrighetti, Spencer",681293,TOR,CH,Changeup,0.4,1,133,7.4,29,0.16,0.2,0.233,25.5,3.4,5.0,0.304,0.353,0.344,29.2
"Samaniego, Tyler",701719,BOS,FF,4-Seam Fastball,-0.2,0,84,26.8,29,0.28,0.36,0.338,25.0,20.7,24.0,0.27,0.36,0.332,42.1
"Ribalta, Orlando",687377,WSH,CH,Changeup,1.0,1,123,16.4,29,0.08,0.08,0.159,43.8,44.8,18.8,0.062,0.073,0.147,0.0
"Hentges, Sam",656529,SF,SL,Slider,-1.0,-1,147,23.8,29,0.346,0.346,0.328,28.8,13.8,9.3,0.301,0.468,0.36,30.4
"Acton, Garrett",670183,MIN,FF,4-Seam Fastball,0.8,1,116,57.1,29,0.227,0.273,0.312,27.5,24.1,25.0,0.184,0.411,0.339,43.8
"Strider, Spencer",675911,ATL,CU,Curveball,-0.1,0,100,14.5,29,0.111,0.259,0.191,48.6,44.8,33.3,0.055,0.109,0.113,14.3
"Sandlin, David",689818,CWS,CU,Curveball,0.9,1,107,26.2,29,0.185,0.519,0.317,25.0,24.1,26.9,0.159,0.289,0.227,30.0
"Domínguez, Seranthony",622554,SEA,FS,Split-Finger,1.7,2,116,11.5,29,0.071,0.179,0.124,50.9,55.2,22.5,0.133,0.242,0.178,25.0
"Loáisiga, Jonathan",642528,AZ,CU,Curveball,0.7,1,131,15.1,29,0.222,0.37,0.26,27.1,17.2,10.6,0.233,0.364,0.266,26.1
"Curry, Xzavion",675540,NYM,FF,4-Seam Fastball,-0.2,0,97,33.8,29,0.24,0.4,0.333,13.3,17.2,20.8,0.207,0.401,0.318,55.0
"Wilson, Bryse",669060,MIL,FF,4-Seam Fastball,-2.7,-3,94,17.6,29,0.37,0.556,0.421,22.8,31.0,21.4,0.319,0.48,0.369,55.6
"Kent, Jackson",800600,WSH,CH,Changeup,-1.9,-2,111,21.5,28,0.28,0.44,0.352,37.0,28.6,16.3,0.265,0.427,0.34,41.2
"Melton, Troy",675512,DET,CU,Curveball,1.7,2,127,7.9,28,0.125,0.167,0.198,35.1,39.3,24.4,0.194,0.237,0.235,46.7
"Sommers, Drew",805427,DET,SL,Slider,-0.6,-1,117,20.8,28,0.192,0.308,0.25,31.6,35.7,20.0,0.135,0.236,0.199,18.8
"Rea, Colin",607067,CHC,FC,Cutter,-1.8,-2,125,5.7,28,0.44,0.6,0.513,16.4,3.6,11.1,0.393,0.621,0.462,33.3
"Assad, Javier",665871,CHC,FC,Cutter,-1.1,-2,179,12.7,28,0.28,0.56,0.423,14.7,0.0,0.0,0.318,0.593,0.419,52.0
"Gaddis, Hunter",683769,CLE,CH,Changeup,0.8,1,174,20.2,28,0.179,0.179,0.161,38.7,32.1,19.1,0.235,0.271,0.221,0.0
"Armstrong, Shawn",542888,CLE,ST,Sweeper,0.0,0,164,27.5,28,0.167,0.25,0.254,29.7,32.1,17.6,0.105,0.158,0.196,20.0
"Thornton, Trent",663423,CHC,SI,Sinker,0.1,0,75,10.6,28,0.304,0.391,0.375,11.6,7.1,25.0,0.222,0.272,0.302,33.3
"Thornton, Trent",663423,CHC,CU,Curveball,-0.8,-1,115,16.2,28,0.24,0.36,0.307,17.1,35.7,19.6,0.24,0.405,0.319,40.0
"Kimbrel, Craig",518886,KC,ST,Sweeper,-1.6,-2,103,13.9,28,0.308,0.385,0.332,34.0,28.6,17.8,0.266,0.4,0.315,38.9
"Dobbins, Hunter",690928,STL,CU,Curveball,-1.1,-1,106,11.4,28,0.2,0.36,0.288,38.6,35.7,25.6,0.178,0.315,0.263,20.0
"McGreevy, Michael",700241,STL,SL,Slider,-1.7,-2,112,4.5,28,0.321,0.5,0.352,22.0,21.4,10.0,0.335,0.701,0.437,63.6
"Avila, Luinder",679883,KC,CH,Changeup,-0.6,-1,133,10.3,28,0.259,0.333,0.275,37.0,32.1,22.0,0.248,0.378,0.285,38.9
"Crow, Coleman",689441,MIL,FC,Cutter,-0.7,-1,107,36.3,28,0.348,0.609,0.409,22.2,3.6,6.7,0.279,0.518,0.39,50.0
"Hall, DL",669084,MIL,CU,Curveball,2.4,3,137,16.3,28,0.042,0.083,0.157,21.6,39.3,23.4,0.101,0.134,0.168,21.4
"Manaea, Sean",640455,NYM,CH,Changeup,-2.9,-3,97,4.4,28,0.269,0.577,0.384,15.1,10.7,7.7,0.348,0.46,0.352,50.0
"Little, Brendon",663893,TOR,SI,Sinker,-4.2,-5,128,25.9,28,0.5,0.833,0.619,18.4,14.3,23.5,0.34,0.558,0.417,52.4
"Chapman, Aroldis",547973,BOS,FS,Split-Finger,2.3,2,92,11.7,28,0.148,0.259,0.193,38.9,42.9,26.7,0.131,0.235,0.176,33.3
"Foster, Cameron",671382,BAL,FF,4-Seam Fastball,-1.5,-2,110,58.2,28,0.381,0.429,0.445,22.9,17.9,20.8,0.275,0.344,0.376,31.3
"Barnett, Mason",686930,ATH,ST,Sweeper,-3.2,-3,110,14.8,28,0.286,0.643,0.42,20.0,21.4,12.5,0.271,0.501,0.327,22.7
"Jax, Griffin",643377,TB,CU,Curveball,1.0,1,139,9.1,28,0.143,0.179,0.146,44.9,50.0,27.5,0.217,0.367,0.248,42.9
"Morgan, David",688158,SD,CU,Curveball,-1.3,-2,120,25.3,28,0.167,0.375,0.293,41.2,46.4,24.5,0.115,0.182,0.208,36.4
"Teng, Kai-Wei",678906,HOU,CU,Curveball,-1.2,-1,116,9.2,28,0.217,0.348,0.325,40.0,42.9,29.3,0.19,0.325,0.305,45.5
"Sousa, Bennett",656986,HOU,FF,4-Seam Fastball,-3.9,-4,96,22.6,28,0.391,0.783,0.53,12.5,0.0,0.0,0.283,0.614,0.435,47.8
"Blanco, Ronel",669854,HOU,SL,Slider,-4.7,-5,100,20.9,28,0.25,0.625,0.411,18.5,25.0,15.9,0.302,0.611,0.431,29.4
"Seymour, Ian",693855,TB,SL,Slider,0.1,0,120,6.3,28,0.296,0.593,0.393,29.9,28.6,22.9,0.221,0.425,0.264,35.0
"Collyer, Gavin",686560,TEX,ST,Sweeper,0.4,0,99,22.2,28,0.192,0.308,0.248,31.3,28.6,19.0,0.146,0.193,0.185,16.7
"Weiman, Blake",676620,LAA,ST,Sweeper,2.4,2,89,48.1,28,0.185,0.259,0.226,29.4,32.1,36.0,0.169,0.287,0.195,21.1
"Vesia, Alex",681911,LAD,CH,Changeup,1.0,1,131,14.4,28,0.154,0.308,0.23,49.2,25.0,16.7,0.18,0.282,0.234,31.6
"Núñez, Dedniel",673380,NYM,FF,4-Seam Fastball,-2.5,-2,85,53.1,27,0.296,0.63,0.42,20.8,7.4,28.6,0.304,0.542,0.358,52.0
"Little, Brendon",663893,TOR,SL,Slider,-1.3,-2,143,28.9,27,0.238,0.524,0.404,53.2,29.6,24.2,0.146,0.285,0.297,30.8
"Yan, Jefry",642376,NYM,SI,Sinker,-1.6,-2,107,45.5,27,0.421,0.421,0.422,19.1,7.4,12.5,0.378,0.421,0.413,31.6
"Cabrera, Jose",703615,AZ,FF,4-Seam Fastball,1.2,1,106,25.1,27,0.182,0.182,0.263,17.5,11.1,12.5,0.328,0.634,0.462,42.1
"Fluharty, Mason",689254,TOR,CH,Changeup,0.8,1,93,9.8,27,0.16,0.2,0.198,27.3,18.5,16.1,0.174,0.305,0.241,35.0
"Wolfram, Grant",664991,BAL,CU,Curveball,-0.7,-1,126,15.7,27,0.308,0.5,0.358,30.4,40.7,24.4,0.253,0.304,0.242,43.8
"Hollowell, Gavin",668970,CHC,FF,4-Seam Fastball,4.5,4,92,36.4,27,0.043,0.087,0.15,20.9,18.5,17.9,0.176,0.408,0.312,38.9
"Blewett, Scott",656240,ATH,FF,4-Seam Fastball,-2.5,-3,108,23.9,27,0.375,0.458,0.444,13.7,18.5,11.9,0.282,0.385,0.329,50.0
"Hancock, Emerson",676106,SEA,CU,Curveball,-2.2,-2,97,4.5,27,0.24,0.28,0.265,39.0,51.9,20.6,0.215,0.252,0.24,18.2
"Barlow, Scott",605130,ATH,FF,4-Seam Fastball,-3.4,-3,76,13.1,27,0.35,0.9,0.563,10.7,11.1,25.0,0.293,0.685,0.481,58.8
"Bednar, David",670280,NYY,CU,Curveball,-0.8,-1,194,18.4,27,0.292,0.542,0.367,40.3,22.2,17.6,0.285,0.472,0.356,26.3
"Bachman, Sam",696147,LAA,CH,Changeup,-2.7,-3,110,14.5,27,0.304,0.652,0.427,32.6,18.5,20.0,0.245,0.394,0.339,33.3
"Anderson, Shaun",641312,LAA,FF,4-Seam Fastball,1.3,1,94,26.8,27,0.217,0.217,0.27,25.0,18.5,16.7,0.244,0.412,0.343,33.3
"Gómez, Yoendrys",672782,MIN,SI,Sinker,1.5,1,96,9.5,27,0.273,0.318,0.329,16.3,3.7,10.0,0.37,0.563,0.446,27.3
"Morris, Andrew",702193,MIN,ST,Sweeper,-0.3,0,104,9.0,27,0.16,0.2,0.231,25.0,25.9,12.1,0.122,0.141,0.159,11.1
"Mathews, Quinn",687273,STL,CH,Changeup,0.9,1,98,16.6,27,0.217,0.217,0.244,41.7,18.5,11.9,0.236,0.265,0.277,21.1
"Bruihl, Justin",677865,STL,CH,Changeup,-0.2,0,110,9.0,27,0.12,0.24,0.224,30.4,18.5,14.3,0.202,0.325,0.262,14.3
"Nicolas, Kyle",693312,CIN,FF,4-Seam Fastball,-3.1,-3,96,48.5,27,0.294,0.529,0.48,17.2,18.5,20.8,0.235,0.445,0.441,33.3
"Pintaro, Jonathan",702752,NYM,SI,Sinker,0.9,1,96,20.9,27,0.25,0.292,0.291,16.3,18.5,23.8,0.307,0.352,0.335,73.7
"Morris, Andrew",702193,MIN,CH,Changeup,-1.4,-2,124,10.8,27,0.28,0.44,0.337,25.0,14.8,8.3,0.233,0.342,0.281,42.9
"Keller, Brad",641745,PHI,SI,Sinker,1.9,2,106,19.9,27,0.273,0.318,0.302,14.6,14.8,19.0,0.284,0.34,0.31,25.0
"Wilcox, Cole",677961,SEA,FF,4-Seam Fastball,-0.2,0,135,27.7,27,0.238,0.429,0.376,28.6,22.2,17.1,0.197,0.287,0.317,33.3
"Irvin, Jake",663623,WSH,CH,Changeup,-0.2,0,136,8.2,27,0.16,0.28,0.226,29.4,25.9,19.4,0.173,0.262,0.225,44.4
